"treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","hom","ExactDate","DFstatus","codes","date","status"
1416,1416,10466,1,"caca",108,12.2,158.2,233927,3,101,"1.3","8/29/2018","alive","B",21425,"A"
1417,1417,10467,1,"cato",108,12.5,159.89999,233928,3,228,"1.3","8/29/2018","alive","NULL",21425,"A"
1418,1418,10468,1,"fram",108,15.8,160,233929,3,399,"1.3","8/29/2018","alive","NULL",21425,"A"
1419,1419,10469,1,"litu",109,9.7,161,233950,3,895,"1.3","8/30/2018","alive","NULL",21426,"A"
1420,1420,10470,1,"caca",109,7.7,163.39999,233951,3,172,"1.3","8/30/2018","alive","NULL",21426,"A"
1423,1423,10473,1,"prse",109,13.8,162.2,233955,3,354,"1.3","8/30/2018","alive","NULL",21426,"A"
1424,1424,10474,1,"caca",109,13.9,162.89999,233956,3,123,"1.3","8/30/2018","alive","M",21426,"A"
1425,1425,10475,1,"qual",109,17.4,164.60001,233957,3,135,"1.3","8/30/2018","alive","NULL",21426,"A"
1429,1429,10479,1,"caca",109,17.1,169.8,233963,3,116,"1.3","8/30/2018","alive","NULL",21426,"A"
1430,1430,10480,1,"caco",109,12,167.39999,233964,3,165,"1.3","8/30/2018","alive","NULL",21426,"A"
1431,1431,10481,1,"litu",109,12,168.3,233965,3,781,"1.3","8/30/2018","alive","NULL",21426,"A"
1433,1433,10483,1,"qual",109,12.7,169.10001,233968,3,153,"1.3","8/30/2018","alive","NULL",21426,"A"
1434,1434,10484,1,"acru",109,18.8,172.2,233969,3,270,"1.3","8/30/2018","alive","NULL",21426,"A"
1435,1435,10485,1,"caca",109,17.6,172.5,233970,3,150,"1.3","8/30/2018","alive","P",21426,"A"
1437,1437,10487,1,"caca",110,1.9,183.7,234028,3,132,"1.3","8/30/2018","alive","L;M",21426,"A"
1438,1438,10488,1,"acru",110,3.2,185.2,234032,3,341,"1.3","8/30/2018","alive","NULL",21426,"A"
1439,1439,10489,1,"caca",110,11.5,183.8,234033,3,115,"1.3","8/30/2018","alive","NULL",21426,"A"
1440,1440,10491,1,"havi",110,18.5,182.60001,234034,3,113,"1.3","8/30/2018","stem dead","DS",21426,"G"
1441,1441,10492,1,"caca",110,14.4,184.8,234043,3,195,"1.3","8/30/2018","alive","B",21426,"A"
1443,1443,10495,1,"caovl",110,16.4,190.60001,234055,3,173,"1.3","8/30/2018","alive","NULL",21426,"A"
1446,1446,10498,1,"caca",110,11.8,191.8,234058,3,144,"1.3","8/30/2018","alive","NULL",21426,"A"
1465,1465,10517,1,"quve",107,4.5,120.6,233883,3,222,"1.3","8/29/2018","alive","L",21425,"A"
1466,1466,10518,1,"caco",107,3.4,120.5,233884,3,480,"1.3","8/29/2018","alive","NULL",21425,"A"
1470,1470,10526,1,"fram",107,6.1,134,233892,3,173,"1.3","8/29/2018","alive","NULL",21425,"A"
1471,1471,10527,1,"caca",107,0.1,128.2,233893,3,139,"1.3","8/29/2018","alive","NULL",21425,"A"
1474,1474,10530,1,"quve",108,4,142.10001,233930,3,467,"1.3","8/29/2018","alive","NULL",21425,"A"
1478,1478,10534,1,"fram",108,10.2,147.39999,233936,3,647,"1.3","8/29/2018","alive","NULL",21425,"A"
1479,1479,10535,1,"caca",108,5.6,145.3,233937,3,179,"1.3","8/29/2018","alive","NULL",21425,"A"
1480,1480,10536,1,"cato",108,4.6,147.3,233938,3,310,"1.3","8/29/2018","alive","NULL",21425,"A"
1481,1481,10537,1,"caca",108,4.6,148.2,233939,3,193,"1.3","8/29/2018","alive","I",21425,"A"
1484,1484,10540,1,"cagl",108,5.2,151.8,233942,3,133,"1.3","8/29/2018","alive","NULL",21425,"A"
1486,1486,10543,1,"quru",108,7.9,155.39999,233945,3,330,"1.3","8/29/2018","alive","NULL",21425,"A"
1488,1488,10545,1,"caca",108,3.7,157,233947,3,132,"1.3","8/29/2018","alive","NULL",21425,"A"
1489,1489,10546,1,"nysy",108,2.5,158.2,233948,3,268,"1.3","8/29/2018","alive","NULL",21425,"A"
1490,1490,10548,1,"caovl",108,2.5,156.2,233949,3,126,"1.3","8/29/2018","alive","NULL",21425,"A"
1493,1493,10551,1,"nysy",109,1.6,167.7,233976,3,239,"1.3","8/30/2018","alive","NULL",21426,"A"
1495,1495,10553,1,"nysy",109,6.2,172.60001,233978,3,280,"1.3","8/30/2018","alive","NULL",21426,"A"
1498,1498,10556,1,"litu",109,2.5,179.10001,233991,3,819,"1.3","8/30/2018","alive","NULL",21426,"A"
1502,1502,10561,1,"caovl",110,4.5,196,234069,3,501,"1.3","8/30/2018","alive","NULL",21426,"A"
1508,1508,10568,1,"caca",110,12.6,198.2,234082,3,130,"1.3","8/30/2018","alive","L",21426,"A"
1509,1509,10569,1,"caca",110,13.7,193.10001,234083,3,107,"1.3","8/30/2018","alive","NULL",21426,"A"
1514,1514,10575,1,"fagr",113,6.6,243.60001,234153,3,150,"1.3","8/29/2018","alive","NULL",21425,"A"
1515,1515,10576,1,"fagr",113,8.6,240.2,234154,3,270,"1.3","8/29/2018","alive","NULL",21425,"A"
1517,1517,10578,1,"fagr",113,20,241.39999,234156,3,178,"1.3","8/29/2018","alive","NULL",21425,"A"
1520,1520,10581,1,"quru",113,16.3,246.39999,234160,3,835,"1.3","8/29/2018","alive","NULL",21425,"A"
1522,1522,10583,1,"fagr",113,6.1,249.7,234162,3,156,"1.3","8/29/2018","alive","NULL",21425,"A"
1526,1526,10587,1,"litu",113,2.6,253,234166,3,997,"1.3","8/29/2018","alive","NULL",21425,"A"
1528,1528,10589,1,"caca",113,10.7,251.10001,234168,3,103,"1.3","8/29/2018","alive","NULL",21425,"A"
1529,1529,10590,1,"cagl",113,12.7,251.10001,234169,3,239,"1.3","8/29/2018","alive","NULL",21425,"A"
1533,1533,10594,1,"caca",113,18.1,249.60001,234175,3,101,"1.3","8/29/2018","alive","NULL",21425,"A"
1541,1541,10602,1,"litu",111,2.4,202.7,234097,3,743,"1.3","8/29/2018","alive","NULL",21425,"A"
1542,1542,10603,1,"litu",111,2.7,205.10001,234098,3,772,"1.3","8/29/2018","alive","NULL",21425,"A"
1545,1545,10606,1,"fagr",111,9.9,204.2,234102,3,115,"1.3","8/29/2018","alive","NULL",21425,"A"
1546,1546,10607,1,"cato",111,12.9,202.39999,234103,3,236,"1.3","8/29/2018","alive","NULL",21425,"A"
1548,1548,10609,1,"cagl",111,19.5,202.89999,234105,3,439,"1.3","8/29/2018","alive","NULL",21425,"A"
1550,1550,10611,1,"caca",111,15.7,205,234107,3,116,"1.4","8/29/2018","alive","A;I",21425,"A"
1551,1551,10612,1,"cato",111,14.8,207.5,234108,3,125,"1.3","8/29/2018","alive","NULL",21425,"A"
1552,1552,10613,1,"litu",111,12.1,209,234109,3,583,"1.3","8/29/2018","alive","NULL",21425,"A"
1558,1558,10619,1,"fagr",111,4.3,208.3,234115,3,231,"1.3","8/29/2018","alive","NULL",21425,"A"
1560,1560,10621,1,"cato",111,1.6,214.3,234117,3,582,"1.3","8/29/2018","alive","NULL",21425,"A"
1564,1564,10625,1,"litu",111,11.2,212.8,234121,3,733,"1.3","8/29/2018","alive","NULL",21425,"A"
1566,1566,10627,1,"caca",111,19.4,213.2,234123,3,104,"1.3","8/29/2018","alive","NULL",21425,"A"
1567,1567,10628,1,"caca",111,20,217.2,234124,3,113,"1.3","8/29/2018","alive","NULL",21425,"A"
1568,1568,10629,1,"cato",111,13.9,219.89999,234125,3,267,"1.3","8/29/2018","alive","NULL",21425,"A"
1569,1569,10630,1,"caca",111,8.9,219.39999,234126,3,142,"1.3","8/29/2018","alive","NULL",21425,"A"
1570,1570,10631,1,"cato",111,5.2,216.8,234127,3,294,"1.3","8/29/2018","alive","NULL",21425,"A"
1572,1572,10633,1,"cato",112,1.9,220.39999,234130,3,346,"1.3","8/29/2018","alive","NULL",21425,"A"
1575,1575,10636,1,"quru",112,20,220.39999,234133,3,393,"1.3","8/29/2018","alive","NULL",21425,"A"
1578,1578,10639,1,"cato",112,10.8,228.2,234138,3,398,"1.3","8/29/2018","alive","NULL",21425,"A"
1581,1581,10642,1,"fram",112,2.5,229.7,234141,3,797,"1.3","8/29/2018","alive","NULL",21425,"A"
1582,1582,10643,1,"fagr",112,0.6,233,234142,3,682,"1.3","8/29/2018","alive","NULL",21425,"A"
1583,1583,10644,1,"cato",112,6.4,231.39999,234143,3,304,"1.3","8/29/2018","alive","NULL",21425,"A"
1586,1586,10647,1,"fagr",112,9.5,233.5,234146,3,173,"1.3","8/29/2018","alive","NULL",21425,"A"
1588,1588,10649,1,"cato",112,18.7,233.5,234148,3,138,"1.3","8/29/2018","alive","NULL",21425,"A"
1592,1592,10653,1,"caovl",114,5.8,264.10001,234193,3,165,"1.3","8/29/2018","alive","NULL",21425,"A"
1602,1602,10663,1,"caovl",114,20,263.29999,234204,3,295,"1.3","8/29/2018","alive","NULL",21425,"A"
1603,1603,10664,1,"fagr",114,16.8,269.70001,234205,3,164,"1.3","8/29/2018","alive","NULL",21425,"A"
1606,1606,10667,1,"fagr",114,11.6,267.5,234208,3,127,"1.3","8/29/2018","alive","NULL",21425,"A"
1607,1607,10668,1,"cato",114,2.7,269,234209,3,327,"1.3","8/29/2018","alive","NULL",21425,"A"
1608,1608,10669,1,"cagl",114,6.1,272.29999,234210,3,805,"1.3","8/29/2018","alive","NULL",21425,"A"
1609,1609,10671,1,"quru",114,6.2,274.5,234211,3,905,"1.3","8/29/2018","alive","NULL",21425,"A"
1611,1611,10673,1,"fagr",114,2.4,278.89999,234213,3,140,"1.3","8/29/2018","alive","NULL",21425,"A"
1612,1612,10674,1,"fagr",114,7.1,275.29999,234214,3,152,"1.3","8/29/2018","alive","NULL",21425,"A"
1613,1613,10675,1,"fagr",114,12.1,271.5,234215,3,227,"1.3","8/29/2018","alive","NULL",21425,"A"
1615,1615,10677,1,"cagl",114,17.7,276,234217,3,146,"1.3","8/29/2018","alive","NULL",21425,"A"
1616,1616,10678,1,"litu",114,18.9,279.29999,234218,3,675,"1.3","8/29/2018","alive","NULL",21425,"A"
1618,1618,10680,1,"litu",116,0.6,300.5,234260,3,797,"1.3","8/29/2018","alive","I",21425,"A"
1620,1620,10682,1,"quru",116,2.7,302.29999,234262,3,817,"1.3","8/29/2018","alive","NULL",21425,"A"
1621,1621,10683,1,"litu",116,2.8,301.39999,234263,3,157,"1.3","8/29/2018","alive","NULL",21425,"A"
1622,1622,10684,1,"cagl",116,6.9,306.20001,234264,3,153,"1.3","8/29/2018","alive","NULL",21425,"A"
1623,1623,10685,1,"cato",116,10.7,301.29999,234265,3,353,"1.3","8/29/2018","alive","NULL",21425,"A"
1624,1624,10686,1,"cagl",116,10.4,306.5,234266,3,237,"1.3","8/29/2018","alive","NULL",21425,"A"
1626,1626,10688,1,"quve",116,15.8,300.79999,234268,3,557,"1.3","8/29/2018","alive","NULL",21425,"A"
1627,1627,10689,1,"cato",116,17.8,302.70001,234269,3,148,"1.3","8/29/2018","alive","NULL",21425,"A"
1628,1628,10690,1,"cagl",116,16.6,305.10001,234270,3,152,"1.3","8/29/2018","alive","NULL",21425,"A"
1629,1629,10691,1,"fagr",116,15.3,307.20001,234271,3,157,"1.3","8/29/2018","alive","NULL",21425,"A"
1630,1630,10692,1,"cagl",116,14.1,308.60001,234272,3,315,"1.3","8/29/2018","alive","NULL",21425,"A"
1631,1631,10693,1,"cagl",116,10.1,310.39999,234273,3,157,"1.3","8/29/2018","alive","NULL",21425,"A"
1635,1635,10697,1,"cato",116,1.6,312.89999,234277,3,200,"1.3","8/29/2018","alive","NULL",21425,"A"
1636,1636,10698,1,"cagl",116,4.6,318.29999,234278,3,155,"1.3","8/29/2018","alive","NULL",21425,"A"
1637,1637,10699,1,"cato",116,9.8,318.10001,234279,3,382,"1.3","8/29/2018","alive","NULL",21425,"A"
1638,1638,10700,1,"cagl",116,16.3,315.89999,234280,3,459,"1.3","8/29/2018","alive","NULL",21425,"A"
1639,1639,10701,1,"acru",113,18.3,259.70001,234182,3,108,"1.3","8/29/2018","alive","NULL",21425,"A"
1642,1642,10704,1,"cato",113,11.6,259.10001,234185,3,372,"1.3","8/29/2018","alive","M",21425,"A"
1643,1643,10705,1,"caovl",113,3.8,257.39999,234187,3,231,"1.3","8/29/2018","alive","NULL",21425,"A"
1644,1644,10706,1,"fagr",113,1,259.79999,234188,3,217,"1.3","8/29/2018","alive","NULL",21425,"A"
1646,1646,10708,1,"litu",115,9.1,281.10001,234221,3,300,"1.3","8/29/2018","alive","NULL",21425,"A"
1648,1648,10710,1,"cagl",115,18.5,281.10001,234223,3,223,"1.3","8/29/2018","alive","NULL",21425,"A"
1649,1649,10711,1,"fagr",115,20,280.60001,234224,3,166,"1.3","8/29/2018","alive","NULL",21425,"A"
1650,1650,10712,1,"litu",115,19.9,286.39999,234225,3,625,"1.3","8/29/2018","alive","NULL",21425,"A"
1652,1652,10714,1,"cagl",115,17.6,288.10001,234227,3,207,"1.3","8/29/2018","alive","NULL",21425,"A"
1660,1660,10722,1,"litu",115,0.6,285.20001,234235,3,145,"1.3","8/29/2018","alive","NULL",21425,"A"
1663,1663,10725,1,"fagr",115,2.8,289.79999,234238,3,160,"1.3","8/29/2018","alive","NULL",21425,"A"
1664,1664,10726,1,"qupr",115,4,288.10001,234239,3,753,"1.3","8/29/2018","alive","NULL",21425,"A"
1666,1666,10728,1,"litu",115,19.5,292.60001,234242,3,441,"1.3","8/29/2018","alive","NULL",21425,"A"
1667,1667,10729,1,"caovl",115,12.1,294.20001,234243,3,155,"1.3","8/29/2018","alive","NULL",21425,"A"
1668,1668,10730,1,"fagr",115,9.8,295.70001,234244,3,153,"1.3","8/29/2018","alive","NULL",21425,"A"
1669,1669,10731,1,"qupr",115,8.4,295.89999,234245,3,622,"1.3","8/29/2018","alive","NULL",21425,"A"
1671,1671,10733,1,"nysy",115,6.2,295.79999,234247,3,101,"1.3","8/29/2018","alive","NULL",21425,"A"
1672,1672,10734,1,"cato",115,7.7,292,234248,3,100,"1.3","8/29/2018","alive","NULL",21425,"A"
1673,1673,10735,1,"nysy",115,2.3,292.29999,234249,3,155,"1.3","8/29/2018","alive","NULL",21425,"A"
1677,1677,10739,1,"fagr",115,1.1,295.89999,234253,3,139,"1.3","8/29/2018","alive","NULL",21425,"A"
1680,1680,10742,1,"litu",115,13.7,299.5,234256,3,242,"1.3","8/29/2018","alive","NULL",21425,"A"
1681,1681,10743,1,"fagr",115,18.7,299.79999,234257,3,138,"1.3","8/29/2018","alive","NULL",21425,"A"
1682,1682,10744,1,"litu",115,18.5,298.79999,234258,3,229,"1.3","8/29/2018","alive","NULL",21425,"A"
1683,1683,10745,1,"fagr",115,20,296.20001,234259,3,132,"1.3","8/29/2018","alive","NULL",21425,"A"
1684,1684,10801,1,"amar",116,15.3,314.10001,234281,3,102,"1.3","8/29/2018","alive","NULL",21425,"A"
1686,1686,10803,1,"cagl",116,19.8,318,234283,3,262,"1.3","8/29/2018","alive","NULL",21425,"A"
1689,1689,12001,1,"litu",117,0.7,320.89999,234284,3,593,"1.3","8/29/2018","alive","NULL",21425,"A"
1691,1691,12003,1,"caco",117,4.6,323.5,234286,3,426,"1.3","8/29/2018","alive","NULL",21425,"A"
1693,1693,12005,1,"litu",117,10.9,323.20001,234288,3,248,"1.3","8/29/2018","alive","NULL",21425,"A"
1695,1695,12007,1,"caco",117,2.9,329,234290,3,264,"1.3","8/29/2018","alive","NULL",21425,"A"
1697,1697,12009,1,"litu",117,14.1,320.39999,234292,3,443,"1.3","8/29/2018","alive","NULL",21425,"A"
1700,1700,12012,1,"litu",117,12.3,329.70001,234295,3,119,"1.3","8/29/2018","alive","B",21425,"A"
1704,1704,12016,1,"cagl",117,14.6,337.60001,234299,3,140,"1.3","8/29/2018","alive","NULL",21425,"A"
1705,1705,12017,1,"cato",117,14.2,336.60001,234300,3,200,"1.3","8/29/2018","alive","NULL",21425,"A"
1706,1706,12018,1,"quve",117,10.8,339.10001,234301,3,559,"1.3","8/29/2018","alive","NULL",21425,"A"
1707,1707,12019,1,"litu",117,4.5,332,234302,3,250,"1.3","8/29/2018","alive","NULL",21425,"A"
1711,1711,12023,1,"quru",117,5.3,339.10001,234306,3,553,"1.3","8/29/2018","alive","NULL",21425,"A"
1713,1713,12025,1,"quru",117,5,336.29999,234308,3,870,"1.3","8/29/2018","alive","NULL",21425,"A"
1716,1716,12028,1,"caovl",118,3.5,340.10001,234311,3,137,"1.3","8/29/2018","alive","NULL",21425,"A"
1718,1718,12030,1,"caovl",118,9.6,340.70001,234313,3,107,"1.3","8/29/2018","alive","NULL",21425,"A"
1720,1720,12032,1,"fagr",118,8.8,348.60001,234315,3,217,"1.3","8/29/2018","alive","NULL",21425,"A"
1725,1725,12037,1,"caovl",118,17.1,341.29999,234320,3,107,"1.3","8/29/2018","alive","NULL",21425,"A"
1730,1730,12042,1,"caca",118,13.3,347.20001,234326,3,109,"1.3","8/29/2018","alive","M",21425,"A"
1733,1733,12045,1,"caovl",118,13.2,344.70001,234330,3,338,"1.3","8/29/2018","alive","NULL",21425,"A"
1735,1735,12047,1,"cato",118,15.8,353.39999,234332,3,314,"1.3","8/29/2018","alive","NULL",21425,"A"
1738,1738,12050,1,"cagl",118,18.9,358.39999,234335,3,414,"1.3","8/29/2018","alive","NULL",21425,"A"
1742,1742,12054,1,"cagl",118,5.7,356.10001,234339,3,190,"1.3","8/29/2018","alive","NULL",21425,"A"
1744,1744,12056,1,"caca",118,1.8,354.39999,234341,3,130,"1.3","8/29/2018","alive","NULL",21425,"A"
1746,1746,12058,1,"litu",119,0.9,360.5,234343,3,721,"1.3","8/29/2018","alive","NULL",21425,"A"
1749,1749,12061,1,"litu",119,5.7,364,234346,3,287,"1.3","8/29/2018","alive","NULL",21425,"A"
1750,1750,12062,1,"tiam",119,7.2,365.10001,234347,3,151,"1.3","8/29/2018","alive","NULL",21425,"A"
1751,1751,12063,1,"litu",119,9.8,366.5,234348,3,301,"1.3","8/29/2018","alive","NULL",21425,"A"
1756,1756,12068,1,"litu",119,4.4,364.5,234354,3,568,"1.3","8/29/2018","alive","NULL",21425,"A"
1757,1757,12069,1,"caovl",119,4.2,367.10001,234355,3,295,"1.3","8/29/2018","alive","NULL",21425,"A"
1760,1760,12072,1,"caovl",119,15,361.70001,234358,3,258,"1.3","8/29/2018","alive","NULL",21425,"A"
1763,1763,12075,1,"litu",119,18.6,375.10001,234361,3,622,"1.3","8/29/2018","alive","NULL",21425,"A"
1765,1765,12078,1,"litu",119,4.4,373.10001,234363,3,200,"1.3","8/29/2018","alive","NULL",21425,"A"
1768,1768,12081,1,"cofl",119,8.7,379.79999,234368,3,102,"1.3","8/29/2018","alive","NULL",21425,"A"
1771,1771,12084,1,"cagl",119,3,375,234371,3,330,"1.3","8/29/2018","alive","NULL",21425,"A"
1774,1774,12087,1,"nysy",119,0.3,370.5,234374,3,341,"1.3","8/29/2018","alive","NULL",21425,"A"
1775,1775,12088,1,"litu",120,1,380.60001,234380,3,696,"1.3","8/29/2018","alive","NULL",21425,"A"
1776,1776,12089,1,"caovl",120,5.4,381.5,234381,3,145,"1.3","8/29/2018","alive","NULL",21425,"A"
1778,1778,12091,1,"nysy",120,3.3,389.20001,234383,3,265,"1.3","8/29/2018","alive","NULL",21425,"A"
1779,1779,12092,1,"qupr",120,1,386.70001,234384,3,136,"1.3","8/29/2018","alive","NULL",21425,"A"
1780,1780,12093,1,"cofl",120,0.8,381.60001,234385,3,100,"1.3","8/29/2018","alive","NULL",21425,"A"
1788,1788,12103,1,"caco",120,19.5,391.10001,234394,3,263,"1.3","8/29/2018","alive","NULL",21425,"A"
1790,1790,12105,1,"cagl",120,20,394.29999,234399,3,353,"1.3","8/29/2018","alive","NULL",21425,"A"
1794,1794,12109,1,"caca",120,14.4,397.39999,234404,3,127,"1.2","8/29/2018","alive","A",21425,"A"
1795,1795,12110,1,"cato",120,11,397.5,234405,3,154,"1.3","8/29/2018","alive","NULL",21425,"A"
1796,1796,12111,1,"cato",120,12.2,394.70001,234406,3,208,"1.3","8/29/2018","alive","NULL",21425,"A"
1799,1799,12114,1,"caca",120,7.7,394.39999,234409,3,124,"1.3","8/29/2018","alive","NULL",21425,"A"
1802,1802,12117,1,"fram",120,6.2,396.10001,234413,3,136,"1.3","8/29/2018","alive","NULL",21425,"A"
1803,1803,12118,1,"litu",120,0.6,393.39999,234414,3,704,"1.3","8/29/2018","alive","NULL",21425,"A"
1804,1804,12119,1,"fram",121,8.6,400.60001,234415,3,301,"1.3","8/29/2018","alive","NULL",21425,"A"
1806,1806,12121,1,"cagl",121,7.8,410.29999,234417,3,196,"1.3","8/29/2018","alive","NULL",21425,"A"
1807,1807,12122,1,"cagl",121,1.6,409.10001,234418,3,188,"1.3","8/29/2018","alive","NULL",21425,"A"
1808,1808,12123,1,"tiam",121,2.6,408.10001,234419,3,192,"1.3","8/29/2018","alive","NULL",21425,"A"
1811,1811,12126,1,"tiam",121,0.3,403.20001,234422,3,175,"1.3","8/29/2018","alive","NULL",21425,"A"
1812,1812,12127,1,"tiam",121,16,402.10001,234423,3,214,"1.3","8/29/2018","alive","NULL",21425,"A"
1815,1815,12130,1,"tiam",121,16.8,407.89999,234426,3,384,"1.3","8/29/2018","alive","M",21425,"A"
1817,1817,12132,1,"tiam",121,14.9,406.20001,234429,3,380,"1.3","8/29/2018","alive","NULL",21425,"A"
1818,1818,12133,1,"tiam",121,13.1,408.20001,234430,3,252,"1.3","8/29/2018","alive","NULL",21425,"A"
1823,1823,12139,1,"caovl",121,20,412.29999,234437,3,170,"1.3","8/29/2018","alive","NULL",21425,"A"
1825,1825,12141,1,"cato",121,16.6,414.89999,234439,3,277,"1.3","8/29/2018","alive","NULL",21425,"A"
1830,1830,12146,1,"cato",121,6.1,416.39999,234446,3,136,"1.3","8/29/2018","alive","NULL",21425,"A"
1831,1831,12147,1,"ceca",121,3.2,418,234447,3,134,"0.8","8/29/2018","alive","A;B",21425,"A"
1832,1832,12148,1,"acru",121,0.2,419,234448,3,113,"1.3","8/29/2018","alive","L",21425,"A"
1835,1835,12151,1,"qupr",122,5.1,420.89999,234451,3,239,"1.3","8/29/2018","alive","L",21425,"A"
1836,1836,12152,1,"tiam",122,7.7,424.79999,234452,3,170,"1.3","8/29/2018","alive","NULL",21425,"A"
1839,1839,12155,1,"acru",122,4.7,426.89999,234455,3,194,"1.3","8/29/2018","alive","NULL",21425,"A"
1842,1842,12158,1,"cato",122,3,425.29999,234459,3,131,"1.3","8/29/2018","alive","NULL",21425,"A"
1851,1851,12169,1,"tiam",122,10.9,423.89999,234472,3,233,"1.3","8/29/2018","alive","NULL",21425,"A"
1853,1853,12171,1,"frni",122,14.2,432,234474,3,135,"1.3","8/29/2018","alive","NULL",21425,"A"
1855,1855,12173,1,"litu",122,18.7,431.20001,234477,3,630,"1.3","8/29/2018","alive","NULL",21425,"A"
1857,1857,12176,1,"ceoc",122,15.6,434.29999,234479,3,107,"1.3","8/29/2018","alive","NULL",21425,"A"
1859,1859,12178,1,"tiam",122,15.2,435.5,234481,3,380,"1.3","8/29/2018","alive","M",21425,"A"
1860,1860,12179,1,"tiam",122,13.7,436.39999,234483,3,227,"1.3","8/29/2018","alive","NULL",21425,"A"
1869,1869,12188,1,"cagl",122,8.6,434.60001,234503,3,100,"1.3","8/29/2018","alive","NULL",21425,"A"
1871,1871,12191,1,"tiam",122,6.5,434.70001,234509,3,366,"1.3","8/29/2018","alive","NULL",21425,"A"
1872,1872,12193,1,"cato",122,2.4,431.70001,234512,3,427,"1.3","8/29/2018","alive","NULL",21425,"A"
1874,1874,12195,1,"tiam",123,4,441.70001,234519,3,692,"1.3","8/30/2018","alive","NULL",21426,"A"
1882,1882,12203,1,"tiam",123,7.1,449.60001,234527,3,211,"1.3","8/30/2018","alive","NULL",21426,"A"
1890,1890,12213,1,"caca",123,10.6,446.79999,234556,3,154,"1.3","8/30/2018","alive","L;M",21426,"A"
1893,1893,12216,1,"tiam",123,19.1,452.70001,234563,3,178,"1.3","8/30/2018","alive","L",21426,"A"
1896,1896,12219,1,"acru",123,19.2,457.60001,234570,3,143,"1.3","8/30/2018","alive","M;P",21426,"A"
1899,1899,12222,1,"caca",123,10.1,453.20001,234580,3,161,"1.3","8/30/2018","alive","I",21426,"A"
1900,1900,12223,1,"caca",123,3.5,450.39999,234581,3,107,"1.4","8/30/2018","alive","A",21426,"A"
1901,1901,12224,1,"caca",123,7.1,452.60001,234582,3,113,"1.3","8/30/2018","alive","NULL",21426,"A"
1906,1906,12229,1,"fram",123,1.5,453.60001,234591,3,201,"1.3","8/30/2018","alive","M",21426,"A"
1909,1909,12232,1,"acru",124,2.7,465.29999,234600,3,126,"1.3","8/29/2018","alive","M",21425,"A"
1911,1911,12234,1,"fram",124,14.2,461.20001,234609,3,320,"1.3","8/29/2018","alive","NULL",21425,"A"
1913,1913,12236,1,"caca",124,18,465.79999,234614,3,187,"1.3","8/29/2018","alive","NULL",21425,"A"
1914,1914,12237,1,"tiam",124,20,469.79999,234615,3,209,"1.3","8/29/2018","alive","NULL",21425,"A"
1918,1918,12241,1,"tiam",124,16.1,473.10001,234619,3,107,"1.3","8/29/2018","alive","NULL",21425,"A"
1919,1919,12242,1,"tiam",124,17.8,472.79999,234620,3,213,"1.3","8/29/2018","alive","NULL",21425,"A"
1920,1920,12244,1,"fram",124,19.7,471.10001,234621,3,625,"1.3","8/29/2018","alive","NULL",21425,"A"
1921,1921,12245,1,"tiam",124,20,474,234622,3,272,"1.3","8/29/2018","alive","NULL",21425,"A"
1923,1923,12247,1,"cato",124,15.5,477.89999,234625,3,182,"1.3","8/29/2018","alive","NULL",21425,"A"
1924,1924,12248,1,"caca",124,13.1,479.79999,234626,3,162,"1.3","8/29/2018","alive","M",21425,"A"
1925,1925,12249,1,"caca",124,13,475.5,234628,3,186,"1.3","8/29/2018","alive","M",21425,"A"
1928,1928,12252,1,"acru",124,1.1,477.70001,234632,3,190,"1.3","8/29/2018","alive","NULL",21425,"A"
1929,1929,12253,1,"juci",125,6.1,486.5,234633,3,248,"1.3","8/30/2018","alive","NULL",21426,"A"
1930,1930,12254,1,"tiam",125,5.7,488,234634,3,281,"1.3","8/30/2018","alive","NULL",21426,"A"
1931,1931,12255,1,"fram",125,8.5,489.29999,234635,3,300,"1.3","8/30/2018","alive","NULL",21426,"A"
