"survey_year","tag","StemTag","sp","genus","species","quadrat","gy","gx","ly","lx","last_main_census_dbh","last_main_census_agb_Mg","hom","ExactDate","surveyor","previous_year_status","current_year_status","last_main_cenus_status","last_main_census_codes","cored","crown_position","crown_illumination","percent_of_crown_intact","score_crown_intact","percent_of_crown_living","score_crown_living","fad","liana_load","wounded_main_stem","rotting_trunk","canker_swelling_deformity","lean_angle_if_greater_than_15_degrees","dead_with_resprout","crown_position_if_dead","dbh_if_dead","agb_if_dead_Mg","sp_affected_by_eab","fraxinus_eabf","fraxinus_D_shaped_exit_hole_count","fraxinus_epicormic_growth","fraxinus_score_crown_living","current_year_comment","previous_year_comment","submission_id"
2014,150789,1,"saal","Sassafras","albidum","1505",87.1,287.9,7.09999999999999,7.89999999999998,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150790,1,"nysy","Nyssa","sylvatica","1505",91.1,288.6,11.1,8.60000000000002,117.1,0.04,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150791,1,"fagr","Fagus","grandifolia","1505",92,284.9,12,4.89999999999998,99.9,0.03,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150793,1,"nysy","Nyssa","sylvatica","1505",94.6,286.5,14.6,6.5,153.9,0.08,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150794,1,"nysy","Nyssa","sylvatica","1505",96.2,282.7,16.2,2.69999999999999,112.1,0.04,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150796,1,"litu","Liriodendron","tulipifera","1506",102.4,281.3,2.40000000000001,1.30000000000001,703.8,3.55,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150797,1,"nysy","Nyssa","sylvatica","1506",103.7,281.6,3.7,1.60000000000002,114.1,0.04,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150798,1,"nysy","Nyssa","sylvatica","1506",100.3,285,0.299999999999997,5,310.2,0.47,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150799,1,"nysy","Nyssa","sylvatica","1506",104.3,283.4,4.3,3.39999999999998,129.4,0.05,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150800,1,"nysy","Nyssa","sylvatica","1506",105.1,283.6,5.09999999999999,3.60000000000002,194.3,0.15,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150802,1,"fagr","Fagus","grandifolia","1506",117.4,293.5,17.4,13.5,178,0.14,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150803,1,"unk","Unidentified","unk","1506",116.1,297.4,16.1,17.4,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150804,1,"unk","Unidentified","unk","1507",120.3,294.6,0.299999999999997,14.6,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150805,1,"litu","Liriodendron","tulipifera","1507",122,294.3,2,14.3,706,3.58,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150807,1,"quve","Quercus","velutina","1507",128.5,297.3,8.5,17.3,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150808,1,"saal","Sassafras","albidum","1507",131.8,293.6,11.8,13.6,325.3,0.53,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150809,1,"quve","Quercus","velutina","1508",152.8,299.6,12.8,19.6,NA,NA,NA,2014-10-09,"Hermann; Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150810,1,"fram","Fraxinus","americana","1508",156.5,299.6,16.5,19.6,NA,NA,NA,2014-10-09,"Hermann; Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,150816,1,"quve","Quercus","velutina","1508",145.8,292.5,5.80000000000001,12.5,NA,NA,NA,2014-10-09,"Hermann; Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150817,1,"unk","Unidentified","unk","1508",146.2,292.4,6.19999999999999,12.4,NA,NA,NA,2014-10-09,"Hermann; Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150821,1,"fagr","Fagus","grandifolia","1508",154.6,295.9,14.6,15.9,194.5,0.17,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150822,1,"fram","Fraxinus","americana","1508",151.7,289,11.7,9,NA,NA,0,NA,NA,"D",NA,"G","DC;R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150830,1,"litu","Liriodendron","tulipifera","1508",156.6,294.6,16.6,14.6,949.8,7.22,NA,2014-10-09,"Hermann; Wang","A","A","A","I",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150831,1,"quru","Quercus","rubra","1508",157.4,297.9,17.4,17.9,212.1,0.29,NA,2014-10-09,"Hermann; Wang","A","DS","A","F",NA,"I",NA,NA,2,NA,NA,"B",0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150837,1,"fram","Fraxinus","americana","1509",164.9,293.9,4.90000000000001,13.9,22.7,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150844,1,"fram","Fraxinus","americana","1509",163.9,289.4,3.90000000000001,9.39999999999998,14.9,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150846,1,"frpe","Fraxinus","pennsylvanica","1509",162,288.6,2,8.60000000000002,NA,NA,0,NA,NA,"D",NA,"D","X;R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150847,1,"cato","Carya","tomentosa","1509",165.8,287.9,5.80000000000001,7.89999999999998,352,0.81,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150849,1,"quve","Quercus","velutina","1509",167.7,293.4,7.69999999999999,13.4,NA,NA,NA,2014-10-09,"Hermann; Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150850,1,"frpe","Fraxinus","pennsylvanica","1509",167.2,293.5,7.19999999999999,13.5,28.3,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150858,1,"unk","Unidentified","unk","1509",160,280,0,0,NA,NA,NA,2014-10-09,"Hermann; Wang","DN","PD","D","DN",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150875,1,"litu","Liriodendron","tulipifera","1509",176.2,294.6,16.2,14.6,270.1,0.37,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150878,1,"litu","Liriodendron","tulipifera","1509",179.1,293.2,19.1,13.2,103.9,0.04,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150883,1,"fram","Fraxinus","americana","1510",183.4,299.1,3.40000000000001,19.1,NA,NA,0,NA,NA,"D",NA,"G","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150890,1,"quru","Quercus","rubra","1510",182.3,290.9,2.30000000000001,10.9,798.1,5.42,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150902,1,"nysy","Nyssa","sylvatica","1506",102.2,287.8,2.2,7.80000000000001,163,0.09,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150903,1,"unk","Unidentified","unk","1506",107.8,289.7,7.8,9.69999999999999,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150904,1,"litu","Liriodendron","tulipifera","1506",110.3,287.9,10.3,7.89999999999998,680,3.27,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150907,1,"unk","Unidentified","unk","1506",112.6,284,12.6,4,NA,NA,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","DN","PD","D","DN",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150911,1,"fagr","Fagus","grandifolia","1506",119,289.1,19,9.10000000000002,195.3,0.17,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150913,1,"acru","Acer","rubrum","1506",119.9,286.7,19.9,6.69999999999999,297,0.44,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150914,1,"saal","Sassafras","albidum","1506",117.6,280.2,17.6,0.199999999999989,302.9,0.44,NA,2014-10-20,"Gonzalez; Sedaghatpour; Moncrieffe","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150920,1,"litu","Liriodendron","tulipifera","1507",127.3,281.8,7.3,1.80000000000001,182.1,0.14,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150924,1,"fagr","Fagus","grandifolia","1507",130.4,284.9,10.4,4.89999999999998,212.8,0.22,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150925,1,"fram","Fraxinus","americana","1507",130.3,284.5,10.3,4.5,149.5,0.11,NA,2014-10-09,"Hermann; Wang","A","DS","A","NULL",NA,"I",NA,NA,4,NA,NA,"U,DF",0,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"none",NA,NA,NA,"",NA,NA
2014,150927,1,"litu","Liriodendron","tulipifera","1507",134.8,285.5,14.8,5.5,801,4.82,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150930,1,"cato","Carya","tomentosa","1507",137,287.7,17,7.69999999999999,NA,NA,NA,2014-10-09,"Hermann; Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150932,1,"litu","Liriodendron","tulipifera","1507",140,286.4,0,6.39999999999998,143,0.08,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150933,1,"quve","Quercus","velutina","1507",140,286,0,6,582.3,2.69,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150938,1,"quve","Quercus","velutina","1508",145.1,282.2,5.09999999999999,2.19999999999999,515.2,2.05,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150940,1,"quve","Quercus","velutina","1508",147.8,284.8,7.80000000000001,4.80000000000001,705,4.1,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150941,1,"fagr","Fagus","grandifolia","1508",148.6,284.5,8.59999999999999,4.5,164.1,0.11,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150948,1,"cagl","Carya","glabra","1508",157.3,283.8,17.3,3.80000000000001,97.5,0.04,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150951,1,"quve","Quercus","velutina","1508",158,287.4,18,7.39999999999998,555.9,2.43,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150957,1,"quve","Quercus","velutina","1509",162.4,281.9,2.40000000000001,1.89999999999998,NA,NA,NA,2014-10-09,"Hermann; Wang","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150972,1,"quru","Quercus","rubra","1509",173,288.9,13,8.89999999999998,112.5,0.07,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150975,1,"fram","Fraxinus","americana","1509",174.4,283.5,14.4,3.5,NA,NA,0,NA,NA,"D",NA,"G","DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150977,1,"fram","Fraxinus","americana","1509",173.7,281.1,13.7,1.10000000000002,59,0.01,1.3,NA,NA,"A",NA,"A","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,150980,1,"unk","Unidentified","unk","1509",178.2,284,18.2,4,NA,NA,NA,2014-10-09,"Hermann; Wang","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150981,1,"litu","Liriodendron","tulipifera","1509",179.3,282.5,19.3,2.5,303,0.48,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150982,1,"litu","Liriodendron","tulipifera","1509",179.6,281.9,19.6,1.89999999999998,759.5,4.25,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150984,1,"litu","Liriodendron","tulipifera","1509",179.8,286.7,19.8,6.69999999999999,679.1,3.26,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150991,1,"cato","Carya","tomentosa","1510",182.7,284.3,2.69999999999999,4.30000000000001,147.5,0.11,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,150999,1,"fram","Fraxinus","americana","1510",185.7,290.9,5.69999999999999,10.9,30.8,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151006,1,"caco","Carya","cordiformis","1510",192.5,285.6,12.5,5.60000000000002,189.6,0.19,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151007,1,"caovl","Carya","ovalis","1510",191.4,289.2,11.4,9.19999999999999,126.3,0.08,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151013,1,"fram","Fraxinus","americana","1510",194.2,297.4,14.2,17.4,NA,NA,0,NA,NA,"D",NA,"G","DS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151017,1,"cato","Carya","tomentosa","1510",198.8,292.5,18.8,12.5,497.8,1.8,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151021,1,"quru","Quercus","rubra","1510",196.7,283.7,16.7,3.69999999999999,545.8,2.34,NA,2014-10-09,"Hermann; Wang","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151027,1,"frpe","Fraxinus","pennsylvanica","1511",201.2,287.8,1.19999999999999,7.80000000000001,14.6,0,1.3,NA,NA,"A",NA,"A","NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,"stem not sampled, info automatically filled from previous year info",NA,NA
2014,151034,1,"qupr","Quercus","prinus","1511",204.9,280.3,4.90000000000001,0.300000000000011,190,0.23,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151038,1,"litu","Liriodendron","tulipifera","1511",203.5,285.6,3.5,5.60000000000002,633.9,2.77,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151039,1,"caco","Carya","cordiformis","1512",223.8,284.3,3.80000000000001,4.30000000000001,NA,NA,NA,2014-10-09,"Gonzalez","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151040,1,"caca","Carpinus","caroliniana","1512",223,284,3,4,119.6,0.05,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151041,1,"litu","Liriodendron","tulipifera","1512",220.9,285.2,0.900000000000006,5.19999999999999,NA,NA,NA,2014-10-09,"Gonzalez","DS","PD","D","DS",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151042,1,"litu","Liriodendron","tulipifera","1512",221.1,286.2,1.09999999999999,6.19999999999999,262.1,0.34,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151045,1,"litu","Liriodendron","tulipifera","1512",226.7,289.1,6.69999999999999,9.10000000000002,470,1.36,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151048,1,"litu","Liriodendron","tulipifera","1512",231.5,283.4,11.5,3.39999999999998,452,1.24,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151049,1,"litu","Liriodendron","tulipifera","1512",232.7,284.2,12.7,4.19999999999999,230.5,0.25,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151051,1,"litu","Liriodendron","tulipifera","1512",234.8,280.1,14.8,0.100000000000023,205,0.19,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151052,1,"litu","Liriodendron","tulipifera","1512",236,281.6,16,1.60000000000002,293.4,0.45,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151053,1,"cagl","Carya","glabra","1512",237.2,280.3,17.2,0.300000000000011,246.5,0.35,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151054,1,"caca","Carpinus","caroliniana","1512",238.5,283.8,18.5,3.80000000000001,NA,NA,NA,2014-10-09,"Gonzalez","DC","PD","D","DC",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
2014,151055,1,"litu","Liriodendron","tulipifera","1512",237.7,285.3,17.7,5.30000000000001,656,3,NA,2014-10-09,"Gonzalez","A","A","A","NULL",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"",NA,NA
